Organisation,SectorCluster,County
Upper Nation Initiative for Rural Development Organization.,Conflict Prevention & Peacebuilding,Malakal
Upper Nation Initiative for Rural Development Organization.,Conflict Prevention & Peacebuilding,Manyo
Upper Nation Initiative for Rural Development Organization.,Conflict Prevention & Peacebuilding,Maiwut
Upper Nation Initiative for Rural Development Organization.,Conflict Prevention & Peacebuilding,Melut
Upper Nation Initiative for Rural Development Organization.,Conflict Prevention & Peacebuilding,Luakpiny/Nasir
Upper Nation Initiative for Rural Development Organization.,Conflict Prevention & Peacebuilding,Panyikang
Upper Nation Initiative for Rural Development Organization.,Conflict Prevention & Peacebuilding,Renk
Upper Nation Initiative for Rural Development Organization.,Conflict Prevention & Peacebuilding,Ulang
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Juba
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Akobo
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Ayod
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Bor South
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Twic East
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Duk
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Fangak
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Canal/Pigi
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Nyirol
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Pibor
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Pochalla
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Uror
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Abiemnon
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Guit
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Koch
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Leer
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Mayendit
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Mayom
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Pariang
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Panyijar
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Rubkona
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Baliet
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Fashoda
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Longochuk
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Maban
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Malakal
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Manyo
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Maiwut
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Melut
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Luakpiny/Nasir
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Panyikang
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Renk
Upper Nation Initiative for Rural Development Organization.,Environment & Natural Resources,Ulang
Nile sustainable Development Organization,Protection,Terekeka
Nile sustainable Development Organization,WASH,Juba
CHILD HOPE ORGANIZATION ,Food Security & Livlihoods,Juba
CHILD HOPE ORGANIZATION ,Food Security & Livlihoods,Mundri East
CHILD HOPE ORGANIZATION ,Food Security & Livlihoods,Mundri West
CHILD HOPE ORGANIZATION ,Nutrition,Juba
CHILD HOPE ORGANIZATION ,Nutrition,Mundri East
CHILD HOPE ORGANIZATION ,Nutrition,Mundri West
hope for girl child organisation,Education,Juba
hope for girl child organisation,Food Security & Livlihoods,Juba
hope for girl child organisation,Health,Juba
hope for girl child organisation,CCCM,Juba
hope for girl child organisation,Nutrition,Juba
hope for girl child organisation,Protection,Juba
hope for girl child organisation,Shelter and Non-Food Items,Juba
hope for girl child organisation,WASH,Juba
hope for girl child organisation,Conflict Prevention & Peacebuilding,Juba
Great Commission Operation Mercy,Education,Akobo
Great Commission Operation Mercy,Education,Ayod
Great Commission Operation Mercy,Education,Fangak
Great Commission Operation Mercy,Education,Nyirol
Great Commission Operation Mercy,Education,Uror
Great Commission Operation Mercy,Health,Nyirol
Great Commission Operation Mercy,Health,Uror
Great Commission Operation Mercy,CCCM,Akobo
Great Commission Operation Mercy,CCCM,Ayod
Great Commission Operation Mercy,CCCM,Nyirol
Great Commission Operation Mercy,CCCM,Uror
Great Commission Operation Mercy,Protection,Akobo
Great Commission Operation Mercy,Protection,Ayod
Great Commission Operation Mercy,Protection,Nyirol
Great Commission Operation Mercy,Protection,Uror
Great Commission Operation Mercy,Shelter and Non-Food Items,Akobo
Great Commission Operation Mercy,Shelter and Non-Food Items,Ayod
Great Commission Operation Mercy,Shelter and Non-Food Items,Fangak
Great Commission Operation Mercy,Shelter and Non-Food Items,Nyirol
Great Commission Operation Mercy,Shelter and Non-Food Items,Uror
Great Commission Operation Mercy,WASH,Akobo
Great Commission Operation Mercy,WASH,Ayod
Great Commission Operation Mercy,WASH,Fangak
Great Commission Operation Mercy,WASH,Nyirol
Great Commission Operation Mercy,WASH,Uror
Great Commission Operation Mercy,Conflict Prevention & Peacebuilding,Akobo
Great Commission Operation Mercy,Conflict Prevention & Peacebuilding,Ayod
Great Commission Operation Mercy,Conflict Prevention & Peacebuilding,Nyirol
Great Commission Operation Mercy,Conflict Prevention & Peacebuilding,Uror
Great Commission Operation Mercy,Governance & Rule of Law,Akobo
Great Commission Operation Mercy,Governance & Rule of Law,Ayod
Great Commission Operation Mercy,Governance & Rule of Law,Fangak
Great Commission Operation Mercy,Governance & Rule of Law,Nyirol
Great Commission Operation Mercy,Governance & Rule of Law,Uror
Great Commission Operation Mercy,Environment & Natural Resources,Akobo
Great Commission Operation Mercy,Environment & Natural Resources,Ayod
Great Commission Operation Mercy,Environment & Natural Resources,Fangak
Great Commission Operation Mercy,Environment & Natural Resources,Nyirol
Great Commission Operation Mercy,Environment & Natural Resources,Uror
TAYA,Education,Juba
TAYA,Education,Terekeka
TAYA,Education,Mundri East
TAYA,Education,Mvolo
TAYA,Education,Awerial
TAYA,Education,Yirol East
TAYA,Education,Yirol West
TAYA,Food Security & Livlihoods,Juba
TAYA,Food Security & Livlihoods,Terekeka
TAYA,Food Security & Livlihoods,Mundri East
TAYA,Food Security & Livlihoods,Mvolo
TAYA,Food Security & Livlihoods,Awerial
TAYA,Food Security & Livlihoods,Yirol East
TAYA,Food Security & Livlihoods,Yirol West
TAYA,Health,Juba
TAYA,Health,Terekeka
TAYA,Health,Yirol East
TAYA,Health,Yirol West
TAYA,Nutrition,Juba
TAYA,Nutrition,Terekeka
TAYA,Protection,Juba
TAYA,Protection,Terekeka
TAYA,Conflict Prevention & Peacebuilding,Juba
TAYA,Conflict Prevention & Peacebuilding,Terekeka
TAYA,Conflict Prevention & Peacebuilding,Mundri East
TAYA,Conflict Prevention & Peacebuilding,Mvolo
TAYA,Conflict Prevention & Peacebuilding,Ayod
TAYA,Conflict Prevention & Peacebuilding,Awerial
TAYA,Conflict Prevention & Peacebuilding,Yirol East
TAYA,Conflict Prevention & Peacebuilding,Yirol West
LACHA COMMUNITY ECONOMIC DEVELOPMENT ,Food Security & Livlihoods,Maridi
LACHA COMMUNITY ECONOMIC DEVELOPMENT ,Shelter and Non-Food Items,Morobo
LACHA COMMUNITY ECONOMIC DEVELOPMENT ,Shelter and Non-Food Items,Mundri East
LACHA COMMUNITY ECONOMIC DEVELOPMENT ,Shelter and Non-Food Items,Mundri West
LACHA COMMUNITY ECONOMIC DEVELOPMENT ,Shelter and Non-Food Items,Mvolo
LACHA COMMUNITY ECONOMIC DEVELOPMENT ,WASH,Morobo
LACHA COMMUNITY ECONOMIC DEVELOPMENT ,WASH,Mundri East
LACHA COMMUNITY ECONOMIC DEVELOPMENT ,WASH,Mundri West
LACHA COMMUNITY ECONOMIC DEVELOPMENT ,WASH,Mvolo
Apt Succor Organization,Education,Juba
Apt Succor Organization,Education,Nzara
Apt Succor Organization,Education,Yambio
Apt Succor Organization,Food Security & Livlihoods,Juba
Apt Succor Organization,Food Security & Livlihoods,Ibba
Apt Succor Organization,Food Security & Livlihoods,Nzara
Apt Succor Organization,Protection,Juba
Apt Succor Organization,Protection,Ezo
Apt Succor Organization,Protection,Maridi
Apt Succor Organization,Protection,Yambio
Apt Succor Organization,Shelter and Non-Food Items,Yambio
Apt Succor Organization,WASH,Ezo
Apt Succor Organization,WASH,Nzara
Apt Succor Organization,WASH,Yambio
Apt Succor Organization,Conflict Prevention & Peacebuilding,Juba
Apt Succor Organization,Conflict Prevention & Peacebuilding,Mundri East
Apt Succor Organization,Conflict Prevention & Peacebuilding,Mundri West
Apt Succor Organization,Conflict Prevention & Peacebuilding,Yambio
Apt Succor Organization,Governance & Rule of Law,Terekeka
Apt Succor Organization,Governance & Rule of Law,Ibba
Apt Succor Organization,Governance & Rule of Law,Maridi
Apt Succor Organization,Environment & Natural Resources,Ezo
Apt Succor Organization,Environment & Natural Resources,Mvolo
Apt Succor Organization,Environment & Natural Resources,Nagero
Apt Succor Organization,Environment & Natural Resources,Nzara
Apt Succor Organization,Media,Juba
Apt Succor Organization,Media,Yambio
SOS Sahel South Sudan,Conflict Prevention & Peacebuilding,Juba
SOS Sahel South Sudan,Conflict Prevention & Peacebuilding,Terekeka
SOS Sahel South Sudan,Conflict Prevention & Peacebuilding,Gogrial East
SOS Sahel South Sudan,Conflict Prevention & Peacebuilding,Gogrial West
South Sudan Integrated Mine Action Service,Mine Action,Juba
South Sudan Integrated Mine Action Service,Mine Action,Abyei Region
Smile Again Africa Development Organization,Education,Juba
Smile Again Africa Development Organization,Education,Terekeka
Smile Again Africa Development Organization,Education,Bor South
Smile Again Africa Development Organization,Education,Twic East
Smile Again Africa Development Organization,Education,Duk
Smile Again Africa Development Organization,Education,Pibor
Smile Again Africa Development Organization,Education,Pochalla
Smile Again Africa Development Organization,Education,Awerial
Smile Again Africa Development Organization,Education,Yirol East
Smile Again Africa Development Organization,Education,Yirol West
Smile Again Africa Development Organization,Education,Aweil Centre
Smile Again Africa Development Organization,Education,Aweil East
Smile Again Africa Development Organization,Education,Aweil North
Smile Again Africa Development Organization,Education,Abyei Region
Smile Again Africa Development Organization,Education,Gogrial West
Smile Again Africa Development Organization,Education,Tonj South
Smile Again Africa Development Organization,Food Security & Livlihoods,Juba
Smile Again Africa Development Organization,Food Security & Livlihoods,Terekeka
Smile Again Africa Development Organization,Food Security & Livlihoods,Bor South
Smile Again Africa Development Organization,Food Security & Livlihoods,Twic East
